Any,Mitja,CIF,Grup,Subvencions,Contractes,Pub. institucional,Total,admin_ajuntament_bcn,admin_altres,admin_altres_ajuntaments,admin_diputacio_bcn,admin_diputacio_girona,admin_diputacio_lleida,admin_diputacio_tarragona,admin_estat,admin_generalitat,Nom_comercial,Tipus_mitja,Ambit,Govern_Generalitat
2023,CRITIC SCCL,F66334806,Crític,5500.0,25398.48,0.0,30898.48,807.69,14785.56,500.0,579.31,0.0,0.0,0.0,0.0,14225.92,Crític,Internet,Catalunya,ERC
2023,"TIRABOL PRODUCCIONS, S.L.",B64166705,Racó Català,13292.47,16550.0,0.0,29842.47,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,28042.47,Racó Català,Internet,Catalunya,ERC
2023,"INFOM KIT LPS, S.L.",B65946162,Infom Kit Lps,0.0,29561.21,0.0,29561.21,0.0,17472.0,0.0,335.21,0.0,0.0,0.0,0.0,11754.0,Infom Kit Lps,Premsa,Local/Comarcal,ERC
2023,EDICIONS DEL NUVOL,B66917048,Núvol,6509.6,20423.61,0.0,26933.21,2860.0,12561.57,2540.0,2462.04,0.0,0.0,0.0,0.0,6509.6,Núvol,Internet,Catalunya,ERC
2023,Unidad Editorial Información General SL,B86150332,El Mundo / Unidad Editorial,0.0,0.0,26653.7,26653.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26653.7,El Mundo / Unidad Editorial,Premsa,Espanya,ERC
2023,AS. VEGANA DE CATALUNYA,G05284112,As. Vegana De Catalunya,24000.0,0.0,0.0,24000.0,0.0,0.0,17000.0,7000.0,0.0,0.0,0.0,0.0,0.0,As. Vegana De Catalunya,Premsa,Local/Comarcal,ERC
2023,BLUE GLOBE MEDIA SL,B67007807,Blue Globe Media,0.0,23212.0,0.0,23212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23212.0,Blue Globe Media,Premsa,Local/Comarcal,ERC
2023,Prensa Ibérica 360 SL,B57447849,Prensa Ibérica,0.0,22500.0,0.0,22500.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prensa Ibérica (digital),Internet,Espanya,ERC
2023,TITANIA COMPAÑIA EDITORIAL SL,B82938572,Titania Compañia Editorial,0.0,1362.16,20594.31,21956.47,0.0,446.3,0.0,73.55,0.0,0.0,0.0,0.0,21436.62,Titania Compañia Editorial,Premsa,Local/Comarcal,ERC
2023,Unidad Editorial Información Económica SL,B85076900,Unidad Editorial (informació econ.),0.0,0.0,21885.25,21885.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21885.25,Unidad Editorial (informació econ.),Premsa,Espanya,ERC
2023,"LIMICOLA, SL",B43808294,Limícola,0.0,21674.48,0.0,21674.48,0.0,10180.0,9824.48,0.0,0.0,0.0,0.0,0.0,1670.0,Limícola,Altres,Local/Comarcal,ERC
2023,Marca Radio SL,B85088052,Radio Marca,0.0,0.0,20113.26,20113.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20113.26,Radio Marca,Ràdio,Espanya,ERC
2023,ASSOC. CATALANA DE MITJANS LOCALS,G64172505,Assoc. Catalana De Mitjans Locals,5000.0,14964.0,0.0,19964.0,19964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assoc. Catalana De Mitjans Locals,Associació/Entitat,Local/Comarcal,ERC
2023,CATMEDIA GLOBAL SL,B55053482,Directe.cat,11931.41,8000.0,0.0,19931.41,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,11931.41,Directe.cat,Internet,Catalunya,ERC
2023,EDITORIAL ECOPRENSA SA,A84289230,Editorial Ecoprensa,0.0,3756.71,14964.43,18721.14,0.0,173.06,3200.0,0.0,0.0,0.0,0.0,0.0,15348.08,Editorial Ecoprensa,Premsa,Local/Comarcal,ERC
2023,"ALTERNATIVAS ECONOMICAS, SCCL",F65942765,Alternativas Economicas,0.0,0.0,18360.0,18360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18360.0,Alternativas Economicas,Premsa,Local/Comarcal,ERC
2023,ASSOCIACIO ESCOLA DE RADIO I PERIODISME DIGITAL DE L EMPORDA,G55372239,Associacio Escola De Radio I Periodisme Digital De L Emporda,4194.37,12800.0,0.0,16994.37,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,0.0,4194.37,Associacio Escola De Radio I Periodisme Digital De L Emporda,Associació/Entitat,Local/Comarcal,ERC
2023,ASS.CULTURAL L'INDEPENDENT DE GRACI,G66245986,Ass.Cultural L'Independent De Graci,7149.39,9620.0,0.0,16769.39,15220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.39,Ass.Cultural L'Independent De Graci,Associació/Entitat,Local/Comarcal,ERC
2023,ASSOCIACIO CULTURAL REVISTA ALELLA,G59119594,Associacio Cultural Revista Alella,11000.0,4639.09,0.0,15639.09,0.0,2980.0,12659.09,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Cultural Revista Alella,Associació/Entitat,Local/Comarcal,ERC
2023,Comunicacions Premsa SA,A60804930,Comunicacions Premsa,0.0,0.0,15525.0,15525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15525.0,Comunicacions Premsa,Premsa,Local/Comarcal,ERC
2023,TOT CERDANYOLA SL,B60651874,Tot Cerdanyola,0.0,14999.99,0.0,14999.99,0.0,0.0,14999.99,0.0,0.0,0.0,0.0,0.0,0.0,Tot Cerdanyola,Premsa,Local/Comarcal,ERC
2023,AUDIOVISUAL ESPAÑOLA 2000 SA,A82031329,esRadio,0.0,6143.57,8300.0,14443.57,3669.79,639.84,0.0,536.79,0.0,0.0,0.0,0.0,9597.15,esRadio,Ràdio,Espanya,ERC
2023,"BIFIDUS PRODUCCIONS, SL",B63999254,Bifidus Produccions,0.0,13850.0,0.0,13850.0,950.0,0.0,8900.0,0.0,0.0,0.0,0.0,0.0,4000.0,Bifidus Produccions,Productora,Local/Comarcal,ERC
2023,INFORMACIO DE COMARQUES SL,B25754078,Informacio De Comarques,0.0,13575.04,0.0,13575.04,0.0,0.0,13575.04,0.0,0.0,0.0,0.0,0.0,0.0,Informacio De Comarques,Premsa,Local/Comarcal,ERC
2023,Catalunya Ràdio SRG,A08775487,CCMA (Mitjans públics catalans),0.0,0.0,12377.38,12377.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12377.38,Catalunya Ràdio,Ràdio,Catalunya,ERC
2023,ASSO.VEINS PROP.MONT D'ORSA DE VALL,G08903346,Asso.Veins Prop.Mont D'Orsa De Vall,11200.0,0.0,0.0,11200.0,9700.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,Asso.Veins Prop.Mont D'Orsa De Vall,Premsa,Local/Comarcal,ERC
2023,"Prisa Media, SL",A88096458,Grupo Prisa,0.0,10696.0,0.0,10696.0,0.0,10696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grupo PRISA,Premsa,Espanya,ERC
2023,COL.LEGI PROF.AUDIOVISUAL DE CAT.,G63324727,Col.Legi Prof.Audiovisual De Cat.,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,Col.Legi Prof.Audiovisual De Cat.,Associació/Entitat,Local/Comarcal,ERC
2023,"MANGRANA CULTURA CONTEMPORANIA, SCCL",F09679770,Mangrana Cultura Contemporania,2558.0,7032.81,0.0,9590.81,0.0,130.0,6000.0,502.81,0.0,2558.0,0.0,0.0,400.0,Mangrana Cultura Contemporania,Premsa,Local/Comarcal,ERC
2023,RBA LIBROS Y PUBLICACIONES SL,B66195207,RBA Holding,0.0,8653.02,0.0,8653.02,0.0,8619.24,0.0,33.78,0.0,0.0,0.0,0.0,0.0,RBA Llibres,Premsa,Espanya,ERC
2023,PAUTA MEDIA SL,B64869670,Pauta Media,1803.47,6750.0,0.0,8553.47,0.0,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.47,Pauta Media,Premsa,Local/Comarcal,ERC
2023,"Publicacions de l'Abadia de Montserrat, S.A.",A08176499,Publicacions de l'Abadia de Montserrat,0.0,0.0,7959.14,7959.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7959.14,Publicacions de l'Abadia de Montserrat,Premsa,Catalunya,ERC
2023,"RECLAM PUBLICITARI, SL",B58561978,Reclam Publicitari,5036.85,1938.0,0.0,6974.85,0.0,0.0,5286.85,0.0,0.0,0.0,0.0,0.0,1688.0,Reclam Publicitari,Altres,Local/Comarcal,ERC
2023,ASSOC. CULTURAL GARRIGUENCA DE COMUNICACIONS,G25452335,Assoc. Cultural Garriguenca De Comunicacions,2500.0,4384.36,0.0,6884.36,0.0,1143.8,18.06,0.0,0.0,5660.0,0.0,0.0,62.5,Assoc. Cultural Garriguenca De Comunicacions,Associació/Entitat,Local/Comarcal,ERC
2023,ASS.PROMOC.MITJANS COMUN.LOCAL DTE,G60493467,Ass.Promoc.Mitjans Comun.Local Dte,0.0,6611.57,0.0,6611.57,6611.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ass.Promoc.Mitjans Comun.Local Dte,Associació/Entitat,Local/Comarcal,ERC
2023,Kiss Media SL,B83773610,Kiss Media,0.0,0.0,6430.08,6430.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6430.08,Kiss Media,Premsa,Local/Comarcal,ERC
2023,COL.ENGINY.CAM.CANALS I PORTS,Q2867009I,Col.Enginy.Cam.Canals I Ports,0.0,5563.7,0.0,5563.7,0.0,1072.23,0.0,14.55,0.0,0.0,0.0,0.0,4476.92,Col.Enginy.Cam.Canals I Ports,Associació/Entitat,Local/Comarcal,ERC
2023,AIMC,G78982733,AIMC,0.0,5217.0,0.0,5217.0,0.0,5217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AIMC,Associació/Entitat,Espanya,ERC
2023,ASSOCIACIO CULTURAL VALORS,G63498109,Associacio Cultural Valors,0.0,5005.64,0.0,5005.64,0.0,0.0,0.0,721.98,0.0,0.0,0.0,0.0,4283.66,Associacio Cultural Valors,Associació/Entitat,Local/Comarcal,ERC
2023,SINDICAT DE PERIODISTES DE CATALUNY,G60369931,Sindicat De Periodistes De Cataluny,4732.6,0.0,0.0,4732.6,2000.0,0.0,0.0,2732.6,0.0,0.0,0.0,0.0,0.0,Sindicat De Periodistes De Cataluny,Associació/Entitat,Local/Comarcal,ERC
2023,MON TERRASSA SL,B66810987,Mon Terrassa,0.0,4132.23,0.0,4132.23,0.0,4132.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon Terrassa,Premsa,Local/Comarcal,ERC
2023,"GARRAF NEWS MEDIA, SL",B64053770,Garraf News Media,0.0,3923.85,0.0,3923.85,0.0,3293.85,630.0,0.0,0.0,0.0,0.0,0.0,0.0,Garraf News Media,Premsa,Local/Comarcal,ERC
2023,ASSOCIACIO RADIO COMUNITARIA HOSTAF ASSOCIACIO RADIO COMUNITARIA HOSTAF,G67059469,Associacio Radio Comunitaria Hostaf Associacio Radio Comunitaria Hostaf,3600.0,0.0,0.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Radio Comunitaria Hostaf Associacio Radio Comunitaria Hostaf,Associació/Entitat,Local/Comarcal,ERC
2023,"PUBLICACIONS ANOIA, S.L.",B08818189,Publicacions Anoia,2000.0,1211.37,0.0,3211.37,0.0,300.0,2390.0,77.36,0.0,0.0,0.0,0.0,444.01,Publicacions Anoia,Premsa,Local/Comarcal,ERC
2023,"CAXIER EDICIONS, S.L.",B66411828,Caxier Edicions,0.0,3018.03,0.0,3018.03,0.0,137.6,612.56,2008.26,0.0,129.8,0.0,0.0,129.81,Caxier Edicions,Premsa,Local/Comarcal,ERC
2023,"ANAR FENT, SL",B63369086,Anar Fent,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anar Fent,Premsa,Local/Comarcal,ERC
2023,DIARI CONNEXIOBCN SL,B67271304,Diari Connexiobcn,0.0,2400.0,0.0,2400.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diari Connexiobcn,Premsa,Local/Comarcal,ERC
2023,ASSOCIACIO PER LA COMUNICACIO I LA COOPERACIO,G43606870,Associacio Per La Comunicacio I La Cooperacio,2000.0,390.0,0.0,2390.0,0.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Per La Comunicacio I La Cooperacio,Associació/Entitat,Local/Comarcal,ERC
2023,EDITORA SINGULAR DIGITAL 2GR SL,B64337462,El Singular Digital,0.0,2222.0,0.0,2222.0,0.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Singular Digital,Internet,Catalunya,ERC
2023,ASSOCIACIO BANC DEL TEMPS DE CERDAN ASSOCIACIO BANC DEL TEMPS DE CERDAN DEL VALLES,G67322370,Associacio Banc Del Temps De Cerdan Associacio Banc Del Temps De Cerdan Del Valles,2027.0,0.0,0.0,2027.0,0.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Banc Del Temps De Cerdan Associacio Banc Del Temps De Cerdan Del Valles,Associació/Entitat,Local/Comarcal,ERC
2023,"EL VALLENC, S.L.",B43121144,El Vallenc,0.0,1899.76,0.0,1899.76,0.0,0.0,1075.15,0.0,0.0,0.0,0.0,0.0,824.61,El Vallenc,Premsa,Local/Comarcal,ERC
2023,"CAPGROS COMUNICACIO, S.L.",B65078545,Capgròs (Empordà),0.0,1788.0,0.0,1788.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Capgròs (Empordà),Internet,Local/Comarcal,ERC
2023,Associacio de Cultura Popular i Tra,G05474028,Associacio De Cultura Popular I Tra,1782.0,0.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,Associacio De Cultura Popular I Tra,Associació/Entitat,Local/Comarcal,ERC
2023,ASSOCIACIO SOM DE L OEST,G25849696,Associacio Som De L Oest,0.0,1194.0,0.0,1194.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Som De L Oest,Associació/Entitat,Local/Comarcal,ERC
2023,"SCIETAT PORTAL DE LLEIDA, SL",B25462854,Scietat Portal De Lleida,0.0,1165.0,0.0,1165.0,0.0,670.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,Scietat Portal De Lleida,Premsa,Local/Comarcal,ERC
2023,PUBLI DASER S.L.,B66258757,Publi Daser,0.0,1149.63,0.0,1149.63,0.0,0.0,963.98,185.65,0.0,0.0,0.0,0.0,0.0,Publi Daser,Premsa,Local/Comarcal,ERC
2023,A.D.C. DIRCOM,G80473259,A.D.C. Dircom,0.0,1080.0,0.0,1080.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A.D.C. Dircom,Premsa,Local/Comarcal,ERC
2023,METROPOLI ABIERTA SL,B66400029,Metropoli Abierta,0.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,Metropoli Abierta,Premsa,Local/Comarcal,ERC
2023,Fundacio Privada Reeixida,G63307961,Fundacio Privada Reeixida,959.76,0.0,0.0,959.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.76,Fundacio Privada Reeixida,Associació/Entitat,Local/Comarcal,ERC
2023,"HERMES COMUNICACIONS, SA",A17374647,El Punt Avui,0.0,826.45,0.0,826.45,0.0,0.0,826.45,0.0,0.0,0.0,0.0,0.0,0.0,El Punt Avui,Premsa,Catalunya,ERC
2023,Col. Publicitaris i Rel. Publiques,Q0801011H,Col. Publicitaris I Rel. Publiques,0.0,326.93,0.0,326.93,0.0,79.0,0.0,247.93,0.0,0.0,0.0,0.0,0.0,Col. Publicitaris I Rel. Publiques,Associació/Entitat,Local/Comarcal,ERC
2023,"L'ENLLAC DELS ANOIENCS, SL",B62750443,L'Enllac Dels Anoiencs,0.0,106.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,L'Enllac Dels Anoiencs,Premsa,Local/Comarcal,ERC
2023,CA LA MANYANA SL,B60689270,Ca La Manyana,0.0,88.55,0.0,88.55,0.0,88.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ca La Manyana,Premsa,Local/Comarcal,ERC
2024,"CORPORACIO CATALANA DE MITJANS AUDIOVISUALS, S.A.",A08849622,CCMA (Mitjans públics catalans),0.0,159380.19,3775859.43,3935239.62,0.0,125076.72,19703.47,0.0,0.0,0.0,0.0,0.0,3790459.43,TV3 (CCMA),TV,Catalunya,ERC/PSC
2024,"LA VANGUARDIA EDICIONES,S.L.",B61475257,Grup Godó,982861.44,143292.37,2796033.61,3922187.42,25673.08,43770.4,30851.99,0.0,0.0,3765.77,0.0,0.0,3818126.18,La Vanguardia,Premsa,Catalunya,ERC/PSC
2024,"EL PERIODICO DE CATALUNYA, SLU",B66485343,Prensa Ibérica,703780.07,272872.38,2442227.82,3418880.27,34012.5,114899.96,72206.27,0.0,0.0,2942.31,0.0,0.0,3194819.23,El Periódico de Catalunya,Premsa,Catalunya,ERC/PSC
2024,"EDICIO DE PREMSA PERIODICA ARA, SL",B65258261,Diari ARA,879502.5,315106.49,2202737.02,3397346.01,24378.61,124817.74,40412.52,8551.04,0.0,20941.54,0.0,0.0,3178244.56,Ara,Premsa,Catalunya,ERC/PSC
2024,"RADIOCAT XXI,S.L.",B61726626,Grup Godó,749846.52,0.0,2149657.72,2899504.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899504.24,RAC1,Ràdio,Catalunya,ERC/PSC
2024,"HERMES COMUNICACIONS,S.A.",A17374547,Hermes Comunicacions (Punt Avui),845763.84,400614.7,1227257.34,2473635.88,11389.04,58872.83,250475.49,304.55,0.0,11722.42,5272.3,0.0,2135599.25,El Punt Avui,Premsa,Catalunya,ERC/PSC
2024,"SOCIEDAD ESPANOLA DE RADIODIFUSION, SL",B28016970,Grupo Prisa,200000.0,472962.14,1126347.79,1799309.93,0.0,263162.84,199882.3,0.0,9917.0,0.0,0.0,0.0,1326347.79,Cadena SER,Ràdio,Espanya,ERC/PSC
2024,"GRUP FLAIX, SL",B61801635,Flaix (Flaixbac / Flaix FM),340000.0,0.0,1112330.56,1452330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452330.56,Flaix (Flaixbac / Flaix FM),Ràdio,Catalunya,ERC/PSC
2024,"DIARI SEGRE, S.L.U.",B25275926,Segre,317594.58,560210.62,408969.8,1286775.0,0.0,11115.9,172282.7,0.0,0.0,375373.54,0.0,0.0,728002.86,Segre,Premsa,Local/Comarcal,ERC/PSC
2024,GRUP LES NOTICIES DE CATALUNYA,B66541947,El Nacional,504494.75,22000.0,663982.92,1190477.67,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,1168477.67,El Nacional,Internet,Catalunya,ERC/PSC
2024,ASSOCIACIO DE MITJANS D INFORMACIO I COMUNICACIO,G61514162,AMIC (Associació de Mitjans),645988.8,31575.32,354863.12,1032427.24,8000.0,3090.0,13585.32,0.0,12000.0,14900.0,0.0,0.0,980851.92,AMIC (Associació de Mitjans),Associació/Entitat,Catalunya,ERC/PSC
2024,CATALUNYA RÀDIO,A08846974,CCMA (Mitjans públics catalans),0.0,6577.9,1025382.53,1031960.43,0.0,0.0,2568.9,0.0,0.0,4009.0,0.0,0.0,1025382.53,Catalunya Ràdio,Ràdio,Catalunya,ERC/PSC
2024,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,0.0,232739.94,748296.41,981036.35,0.0,199566.9,4792.29,0.0,0.0,0.0,0.0,0.0,776677.16,Sport,Premsa,Catalunya,ERC/PSC
2024,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,351658.46,119128.5,360783.14,831570.1,0.0,23061.63,74157.81,0.0,26433.65,0.0,0.0,0.0,707917.01,Diari de Girona,Premsa,Local/Comarcal,ERC/PSC
2024,"SAPIENS, SCCL",F64074982,Sàpiens,0.0,0.0,815201.08,815201.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815201.08,Sàpiens,Premsa,Catalunya,ERC/PSC
2024,ASSOC.PUBLICACIONS PERIODIQUES EN CATALA DABAST NACIONAL DE BARCELONA,G58366675,APPEC (Associació editors premsa),397812.8,325011.0,0.0,722823.8,0.0,14793.71,0.0,15000.0,66100.0,0.0,0.0,0.0,626930.09,APPEC (Associació editors premsa),Associació/Entitat,Catalunya,ERC/PSC
2024,"SERVEIS DE COMUNICACIO GLOBAL AQUITANIA,",B60955564,Nació Digital,0.0,1950.0,691803.66,693753.66,0.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,691803.66,Nació Digital,Internet,Catalunya,ERC/PSC
2024,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,El Temps,75000.0,223543.74,393345.3,691889.04,0.0,49072.14,145329.93,289.26,0.0,0.0,15403.74,0.0,481793.97,El Temps,Premsa,Comunitat Valenciana,ERC/PSC
2024,"EDICIONS INTERCOMARCALS,S.A.",A08539165,Regió 7,302361.41,40865.86,299704.89,642932.16,0.0,14730.5,9441.98,497.68,0.0,481.3,0.0,0.0,617780.7,Regió 7,Premsa,Local/Comarcal,ERC/PSC
2024,80 MES 4 PUBLICACIONS SL,B65672495,Premsa comarcal (80 Mes 4 Publicacions),188634.7,59028.34,353007.23,600670.27,0.0,56058.34,2970.0,0.0,0.0,0.0,0.0,0.0,541641.93,Premsa comarcal (80 Mes 4 Publicacions),Premsa,Local/Comarcal,ERC/PSC
2024,PREMSA D OSONA (EL 9 NOU),A08447369,El 9 Nou,232583.96,51572.17,229834.57,513990.7,0.0,21249.88,24801.06,6177.69,0.0,0.0,0.0,0.0,461762.07,El 9 Nou,Premsa,Local/Comarcal,ERC/PSC
2024,UNIPREX SA,A28782936,Onda Cero / Europa FM,0.0,22784.0,488678.84,511462.84,0.0,0.0,1785.0,0.0,0.0,20999.0,0.0,0.0,488678.84,Onda Cero / Europa FM,Ràdio,Espanya,ERC/PSC
2024,"EUROPA PRESS CATALUNYA,S.A.",A08536922,Europa Press,0.0,497845.21,0.0,497845.21,31853.16,75232.71,0.0,39024.99,0.0,0.0,0.0,0.0,351734.35,Europa Press Catalunya,Agència de notícies,Catalunya,ERC/PSC
2024,EDICIONS DIGIT. DE PREMSA LOCAL SL,B09844770,Nació Digital,383610.63,99797.62,0.0,483408.25,0.0,12734.0,57146.02,0.0,0.0,29860.0,0.0,0.0,383668.23,Premsa local digital (grup),Internet,Local/Comarcal,ERC/PSC
2024,"Agència EFE, S.A.U.  S.M.E.",A28028744,Agència EFE,0.0,478037.48,0.0,478037.48,71201.6,105053.05,8350.0,30006.15,0.0,0.0,0.0,0.0,263426.68,Agència EFE,Agència de notícies,Espanya,ERC/PSC
2024,"EL MUNDO DEPORTIVO, SA",A59114082,Grup Godó,18000.0,11280.32,380150.58,409430.9,19342.31,3314.36,3512.29,329.75,0.0,0.0,0.0,0.0,382932.19,Mundo Deportivo,Premsa,Espanya,ERC/PSC
2024,"20 MINUTOS EDITORA, SL",B99083966,20 Minutos,0.0,8000.0,395199.87,403199.87,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,395199.87,20 Minutos,Premsa,Espanya,ERC/PSC
2024,"EDICIONES EL PAIS, S.L.",B85635910,Grupo Prisa,85000.0,68183.97,242284.0,395467.97,19464.88,21207.78,7451.59,776.36,0.0,0.0,0.0,0.0,346567.36,El País,Premsa,Espanya,ERC/PSC
2024,EDICIONS DIARI DE TERRASSA S.L.,B02851848,Diari de Terrassa,165588.32,29534.26,179200.82,374323.4,0.0,2878.1,16390.88,4276.87,0.0,0.0,0.0,0.0,350777.55,Diari de Terrassa,Premsa,Local/Comarcal,ERC/PSC
2024,NOVAPRESS EDICIONS SL,B67186866,Premsa/digital local (Novapress),182257.55,161428.35,0.0,343685.9,0.0,1353.75,152637.02,2617.41,0.0,0.0,0.0,0.0,187077.72,Premsa/digital local (Novapress),Internet,Local/Comarcal,ERC/PSC
2024,AS. PROM. DONES CINEASTES I DE MITJ,G67007005,As. Prom. Dones Cineastes I De Mitj,314843.91,19850.0,0.0,334693.91,66900.0,19850.0,0.0,17522.32,0.0,0.0,0.0,0.0,230421.59,As. Prom. Dones Cineastes I De Mitj,Premsa,Local/Comarcal,ERC/PSC
2024,"GRUP ENDERROCK EDICIONS, S.L.",B64863335,Enderrock,310754.33,17985.24,0.0,328739.57,4000.0,16825.7,31150.0,9.54,25000.0,0.0,0.0,0.0,251754.33,Enderrock,Premsa,Catalunya,ERC/PSC
2024,"Diario de Prensa Digital, S.L.",B86509254,Premsa digital (Diario de Prensa Digital),0.0,681.49,308652.07,309333.56,0.0,153.84,0.0,66.12,0.0,0.0,0.0,0.0,309113.6,Premsa digital (Diario de Prensa Digital),Internet,Espanya,ERC/PSC
2024,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,308869.82,0.0,308869.82,0.0,179531.13,107158.02,350.0,4135.25,17695.42,0.0,0.0,0.0,Godó Strategies (serveis Grup Godó),Altres,Catalunya,ERC/PSC
2024,"RADIO POPULAR,S.A.",A28281368,Cadena COPE,45000.0,22141.0,206182.61,273323.61,0.0,3800.0,15041.0,0.0,0.0,3300.0,0.0,0.0,251182.61,Cadena COPE,Ràdio,Espanya,ERC/PSC
2024,Totmedia Comunicació SL,B58364936,Totmedia Comunicació (Grup Hermes),131294.5,132449.29,0.0,263743.79,0.0,57753.1,68496.19,0.0,0.0,6200.0,0.0,0.0,131294.5,Totmedia Comunicació (Grup Hermes),Premsa,Catalunya,ERC/PSC
2024,"TAMEDIAXA, SA",A43926682,Tamediaxa,145511.29,101950.07,0.0,247461.36,0.0,10999.88,88535.14,0.0,0.0,0.0,0.0,0.0,147926.34,Tamediaxa,Premsa,Local/Comarcal,ERC/PSC
2024,FUNDACIO BLANQUERNA,R5800622B,Fundació Blanquerna (URL),155630.91,83484.16,0.0,239115.07,19800.0,18382.5,88932.5,8861.16,2000.0,0.0,0.0,0.0,101138.91,Fundació Blanquerna (URL),Associació/Entitat,Catalunya,ERC/PSC
2024,Ediciones Condé Nast SA,A28122076,"Condé Nast (Vogue, GQ...)",0.0,0.0,227129.0,227129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227129.0,"Condé Nast (Vogue, GQ...)",Premsa,Espanya,ERC/PSC
2024,"EL MUNDO DEPORTIVO, SA",A08025009,Grup Godó,0.0,0.0,216660.69,216660.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216660.69,Mundo Deportivo,Premsa,Espanya,ERC/PSC
2024,Promotora de Informaciones SA (PRISA),A28297059,Grupo Prisa,0.0,0.0,216654.3,216654.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216654.3,Grupo PRISA,Premsa,Espanya,ERC/PSC
2024,ASSOC.CATALANA PREMSA COMARCAL,G58010315,Associació Catalana de Premsa Comarcal,210000.0,1750.0,0.0,211750.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,Associació Catalana de Premsa Comarcal,Associació/Entitat,Catalunya,ERC/PSC
2024,"EDICIONS DEL PAIS VALENCIA, S.A.",A46186821,Premsa Comunitat Valenciana (Edicions),118975.24,75265.81,0.0,194241.05,0.0,22859.33,3833.65,0.0,0.0,22029.81,2927.88,0.0,142590.38,Premsa Comunitat Valenciana (Edicions),Premsa,Comunitat Valenciana,ERC/PSC
2024,"PARTAL, MARESMA & ASSOCIATS,S.L.",B61017810,VilaWeb,99816.27,1457.88,92649.46,193923.61,0.0,1342.5,0.0,0.0,0.0,0.0,0.0,0.0,192581.11,VilaWeb,Internet,Catalunya,ERC/PSC
